lic,name,entity,address,zip,cd,cb,codes,bakery,prep,sqft,lat,lng,geocoded
760043,East 19 Deli And Juice,East 19 Deli And Juice Bar Inc,1910 Kings Hwy,11229,315,BKCB15,AC,False,True,3500,40.61037,-73.95437,False
760040,Gillis Coffee,Coperaco Coffee Llc,150 19Th Street,11232,307,BKCB7,ACH,False,True,,40.66425,-73.99521,False
760004,Alan 787 Deli Grocery,Alan 787 Deli Grocery Corp,787 Macdonough St,11233,316,BKCB16,AC,False,True,,40.68432,-73.91491,False
760002,Nana,Mia M Deli Grocery Corp,182 Wilson Avenue,11237,304,BKCB4,AC,False,True,1000,40.69951,-73.92364,False
759999,Majesty Deli & Convenience,Majesty Deli & Convenience Corp,220 Malcolm X Blvd,11221,303,BKCB3,AC,False,True,,40.68576,-73.92962,False
759998,Dyker Natural Deli,Dyker Natural Deli Corp,691 86 St,11228,310,BKCB10,AC,False,True,2500,40.61904,-74.02214,False
759993,Ortiz Deli Grocey Ny,Ortiz Deli Grocey Ny Corp,268 Marcus Garvey Blvd,11221,303,BKCB3,AC,False,True,,40.68841,-73.93913,False
759980,Jms Deli Grocery,Jms Deli Grocery Corp,108 Van Siclean Ave,11207,305,BKCB5,AC,False,True,,40.67771,-73.89158,False
759968,Remsen Food,Remsen Food Corp,967 Lenox Rd,11212,317,BKCB17,AC,False,True,1500,40.65624,-73.92331,False
759967,Triple A Gourmet,Triple A Gourmet Corp,417 Saratoga Ave,11233,316,BKCB16,AC,False,True,,40.67148,-73.91695,False
759963,Food Expo,Neighborhood Mini Market Inc,299 Heyward St ##,11206,301,BKCB1,A,False,False,,40.70522,-73.95066,False
759936,Gourmet Flaming Grill & Juice Bar,Gourmet Flaming Grill & Juice Bar Corp,193 Neptune Ave,11235,313,BKCB13,AC,False,True,2000,40.58181,-73.96058,False
759930,Aberdeen Organic Deli,Aberdeen Organic Deli Inc,1526 Bushwick Avenue,11207,304,BKCB4,AC,False,True,1000,40.68245,-73.90577,False
759924,Foodtown Of Noll Street,54 Noll Llc,54 Noll Street,11206,304,BKCB4,AC,False,True,15000,40.70075,-73.93329,False
759918,402 New Way Gourmet Deli,402 New Way Gourmet Deli Corp,402 5Th Avenue,11215,306,BKCB6,AC,False,True,2000,40.67048,-73.98521,False
759906,Carols Farm,Carols Farm Llc,1424 Nostrand Ave,11226,317,BKCB17,AC,False,True,2000,40.65158,-73.94966,False
759881,Ave U Deli And Convenience,Ave U Deli And Convenience Inc,2271 Mcdonald Ave,11223,315,BKCB15,AC,False,True,1400,40.59697,-73.97326,False
759877,Rjj Deli Grocery,Rjj Deli Grocery Corp,194 Kingsland Avenue,11222,301,BKCB1,AC,False,True,,40.72347,-73.94129,False
759875,250 Salad Bar,250 Salad Bar Corp,248 Livonia Ave,11212,316,BKCB16,AC,False,True,4000,40.6625,-73.90853,False
759874,Aarons Deli And Grill,Aarons Deli And Grill Corp,227 Hale Avenue ##,11208,305,BKCB5,AC,False,True,,40.67959,-73.87975,False
759849,Gourmet Deli Grill Hot Food,Gourmet Deli Grill Hot Food Inc,6902 5Th Ave,11209,310,BKCB10,AC,False,True,,40.63338,-74.02103,False
759838,56 Deli And Grill,56 Deli And Grill Inc,5604 Ave H,11234,318,BKCB18,AC,False,True,5000,40.6332,-73.92232,False
759828,311 Bani Deli Grocery,Naumji Food Corp,311 Evergrren Ave,11221,304,BKCB4,AC,False,True,,40.69449,-73.92436,False
759822,Biscuit Deli 2,Biscuit Deli 2 Inc,1064 Broadway,11221,303,BKCB3,AC,False,True,,40.69472,-73.93144,False
759811,7 Eleven Store #41120A,Togyz Corporation,241 Atlantic Avenue  ##,11201,302,BKCB2,AC,False,True,2200,40.68931,-73.99123,False
759795,Greenz Gourmet,Greenz Gourmet Llc,2602 Church Avenue,11226,317,BKCB17,AC,False,True,2000,40.65065,-73.95286,False
759786,Zm Deli Grocery Store,Zm Deli Grocery Store Corporation,510 Riverdale Ave,11207,305,BKCB5,AC,False,True,,40.66263,-73.89761,False
759766,Faria Foods N Groceries,Faria Foods N Groceries Inc,143 Nevins Street,11217,302,BKCB2,AC,False,True,1100,40.68428,-73.98389,False
759762,Linden Bites,Linden Bites Inc,2228 A Linden Blvd,11207,305,BKCB5,AC,False,True,1800,40.66273,-73.88047,False
759758,Whatchamacallit Grill,Whatchamacallit Grill Corp,6831 Ridge Blvd,11220,310,BKCB10,AC,False,True,,40.6367,-74.0286,False
759738,Kimball Delicatessen,Sgl Deli Corp,4013 Avenue T,11234,318,BKCB18,AC,False,True,1500,40.61023,-73.92626,False
759731,Doris Market,Doris Market Corp,636 Rogers Ave,11226,309,BKCB9,AC,False,True,1000,40.65597,-73.95304,False
759688,Newkirk Halal Grocery,Akter Seren,631 Rugby Rd,11230,314,BKCB14,AC,False,True,1000,40.63413,-73.96404,False
759657,Rubys Bagels,Rubys Bagels Corp,3103 Quentin Rd,11234,318,BKCB18,AC,False,True,2000,40.61241,-73.94022,False
759619,Mr Green Juice & Grill,Mr Green Juice & Grill Inc,1601 Mcdonald Ave,11230,311,BKCB11,AC,False,True,2000,40.61378,-73.97401,False
759617,Contreras Deli Grocery,Contreras Deli Grocery 2 Corp,829 Gates Ave,11221,303,BKCB3,AC,False,True,,40.68818,-73.9334,False
759612,Sal Express Deli & Grocery,Sal Express Deli & Grocery Corp,2918 Beverly Rd,11226,317,BKCB17,AC,False,True,1500,40.64511,-73.94921,False
759611,Ocean Finest Grill Basket,Ocean Finest Grill Basket Inc,1789 Ocean Ave,11230,314,BKCB14,AC,False,True,,40.61826,-73.95497,False
759598,Neymar Farms Ii,Neymar Farms Ii Llc,878-880 Utica Avenue,11203,317,BKCB17,AC,False,True,,40.65162,-73.93039,False
759588,Raco Deli & Grocery,Raco Deli Grocery Corp,3222 Mermaid Ave,11224,313,BKCB13,AC,False,True,500,40.57503,-73.99922,False
759557,Express Juice & Deli,Express Juice & Deli Corp,1891 Coney Island Ave,11230,314,BKCB14,AC,False,True,1800,40.6112,-73.9626,False
759556,Fresh & Tasty Sushi@City Fresh Mkt,Fresh & Tasty Sushi Inc,229 Knickerbocker Ave,11237,304,BKCB4,AC,False,True,,40.70295,-73.92562,False
759535,Chop Shop Fresh Meat Market,1444 Flatbush Meat Corp,1444 Flatbush Ave,11210,314,BKCB14,AC,False,True,3000,40.63555,-73.95055,False
759506,Bay Ridge Fishbar,Bay Ridge Fishbar Corp,7608 3Rd Ave,11209,310,BKCB10,AC,False,True,,40.63051,-74.02818,False
759493,Mon Amour Grill And Deli,Mon Amour Grill And Deli Inc,144 West Street,11222,301,BKCB1,AC,False,True,,40.73195,-73.95961,False
759492,Metro Finest Deli Market,Metro Finest Deli Market Corp,233 Schermerhorn St,11201,302,BKCB2,AC,False,True,1000,40.68842,-73.98462,False
759471,Ave X Pharmacy,Family Pharmacy Group Inc,2108 Ave X,11235,315,BKCB15,A,False,False,1800,40.59292,-73.94876,False
759457,Van Brunt Market,Van Brunt Market Inc,322 Van Brunt St,11231,306,BKCB6,AC,False,True,1400,40.67883,-74.01114,False
759440,Jc Deli & Grill Ii Grocery,Jc Deli & Grill Ii Grocery Corp,1004 Flushing Avenue,11237,301,BKCB1,AC,False,True,,40.70388,-73.9309,False
759428,4 J Grill,4 J Grill Corp,1634 Eastern Pkwy,11233,316,BKCB16,AC,False,True,,40.67186,-73.91406,False
759425,777 Nostrand Deli,777 Nostrand Deli Corp,777 Nostrand Ave,11216,308,BKCB8,AC,False,True,,40.67062,-73.95041,False
759424,Love Stop Deli And Grocery,Love Stop Deli And Grocery 1 Corp,759 New Lots Ave,11207,305,BKCB5,AC,False,True,,40.66611,-73.8833,False
759396,Fire House Deli & Grill,Fire House Deli & Grill 2 Corp,644 Wilson Ave,11207,304,BKCB4,AC,False,True,,40.68901,-73.9052,False
759380,Lucky Three Ladies,Lucky Three Ladies Inc,4801 8Th Ave,11220,312,BKCB12,A,False,False,1000,40.64217,-74.00259,False
759370,76 Cibo,76 Cibo Corp,76 W Brighton Ave #C-102,11224,313,BKCB13,AC,False,True,2000,40.57647,-73.97137,False
759367,Ave U Sizzling Grill,Ave U Sizzling Grill Corp,1922 Avenue U,11229,315,BKCB15,AC,False,True,2000,40.59933,-73.95185,False
759366,Wz Krajan,Wz Krajan Inc,160 Nassau Ave,11222,301,BKCB1,AC,False,True,500,40.72508,-73.94679,False
759365,Friendly Gourmet Deli And Grill,Friendly Gourmet Deli And Grill Inc,1127 Clarkson Ave,11212,317,BKCB17,AC,False,True,2000,40.66053,-73.92102,False
759359,Hakata Mart,Daofu Chen,1017 Fulton St  ##,11238,302,BKCB2,AC,False,True,1200,40.6823,-73.96126,False
759342,Tt Seafood Meat Market,Tt Seafood Meat Market Corp,5707 8Th Ave,11220,312,BKCB12,AC,False,True,6500,40.63696,-74.008,False
759316,Ubi Market,Ubi Market Inc,655 Grand Street,11211,301,BKCB1,AC,False,True,2500,40.71143,-73.9461,False
759315,Smokey Grill,Smokey Grill Inc,1977 Ralph Ave,11234,318,BKCB18,AC,False,True,,40.62924,-73.91767,False
759249,Ms Heimishe Bakery,Brooklyn Baking Inc,1321 Avenue J,11230,314,BKCB14,ABC,True,True,1000,40.62505,-73.96245,False
759221,Broadway Famous Deli 1,Broadway Famous Deli 1 Corp,948 Broadway,11221,303,BKCB3,AC,False,True,,40.69692,-73.93514,False
759219,Bob Deli,Bob Deli Corp,106 Dekalb Ave,11201,302,BKCB2,AC,False,True,1000,40.68986,-73.97845,False
759218,Top Deli,Top Deli Corp,2115 Surf Ave,11224,313,BKCB13,AC,False,True,1500,40.57438,-73.98837,False
759213,Bedstuy Gourment Deli,Bedstuy Gourment Deli Inc,994 Bedford Ave,11205,303,BKCB3,AC,False,True,,40.69101,-73.95542,False
759210,One Mart Nostrand Ave,One Mart Nostrand Ave Corp I,3600 Nostrand Ave,11229,315,BKCB15,AC,False,True,1500,40.59629,-73.94108,False
759209,Kings Mart,Komarket Inc,58 Graham Ave,11206,301,BKCB1,AC,False,True,,40.7028,-73.94245,False
759189,Cheese Plate Park Slope,Cheese Plate Park Slope Llc,400 7Th Ave,11215,306,BKCB6,AC,False,True,600,40.66476,-73.98335,False
759187,Belmont Mini Market Ny,Belmont Mini Market Ny Inc,51 Belmont Ave  ##,11212,316,BKCB16,AC,False,True,3000,40.66873,-73.90841,False
759184,Patchen Deli And Grill,Patchen Deli And Grill Corp,33 Patchen Avenue,11221,303,BKCB3,AC,False,True,1000,40.69123,-73.92773,False
759183,La Natural Gourmet,La Natural Gourmet Corp,177 Patchen Avenue,11221,303,BKCB3,AC,False,True,2000,40.68542,-73.92657,False
759154,Taqwa Grocery And Meat Market,Halal Meat And Restaurant Inc,1263 Fulton St,11216,303,BKCB3,AC,False,True,,40.68047,-73.95081,False
759106,New Jojo Grocery,New Jojo Grocery Inc,7718 18Th Ave,11214,311,BKCB11,A,False,False,,40.61183,-73.99757,False
759100,Lucky Deli Grocery,Lucky Deli Grocery Ii Corp,591 Sutter Ave,11207,305,BKCB5,AC,False,True,,40.66912,-73.89696,False
759098,Hana Market,Alsalam Market Corp,8002 Flatlands Ave.,11236,318,BKCB18,AC,False,True,,40.63555,-73.9129,False
759096,Food Bazaar,Afs Market Inc,1102 Myrtle Ave###,11206,303,BKCB3,AC,False,True,35000,40.69686,-73.93635,False
759095,Bushwick Best Deli & Grill,Bushwick Best Deli & Grill Inc,671 Bushwick Ave,11221,304,BKCB4,AC,False,True,,40.6974,-73.9324,False
759053,Yemen Food,Yemen Food Corp,779 Saratoga Ave,11212,316,BKCB16,AC,False,True,,40.66173,-73.91553,False
759052,Ny Deli Express,Ny Deli Express Inc,952 4Th Ave,11232,307,BKCB7,AC,False,True,,40.65444,-74.00438,False
759051,Luci Deli,Luci Deli Inc,2815 Avenue U,11229,315,BKCB15,AC,False,True,1700,40.60027,-73.94331,False
759049,La Placitafulton,La Placitafulton Corp,2810 Fulton St,11207,305,BKCB5,AC,False,True,,40.67812,-73.89099,False
759044,Coco Market,Coco Market Inc,1119 Liberty Ave,11208,305,BKCB5,AC,False,True,,40.67853,-73.86815,False
759042,Buy & Go Grocery,Buy & Go Grocery Inc,2053 Pitkin Ave,11207,305,BKCB5,AC,False,True,,40.67179,-73.89668,False
759039,3442 Deli Mini Market,3442 Deli Mini Market Corp,3442 Fulton Street,11208,305,BKCB5,AC,False,True,,40.68468,-73.86854,False
759038,Roots Deli & Grocery,Roots Deli & Grocery Inc,3924 Fort Hamilton Pkwy,11218,312,BKCB12,AC,False,True,1200,40.64274,-73.99112,False
759037,My Way Deli Grocery,My Way Deli Grocery Corp,570 Pennsylvania Avenue,11207,305,BKCB5,AC,False,True,,40.66358,-73.89374,False
759032,Zamzam Grocery & Meats,Zamzam Grocery & Meats Llc,1101 Coney Island Ave ###,11230,314,BKCB14,AC,False,True,2500,40.63075,-73.96634,False
759009,Cooper Deli,Cooper Deli Inc,1717 Broadway  ###,11207,304,BKCB4,AC,False,True,,40.68378,-73.91125,False
759008,Soto Deli & Grill,Soto Deli & Grill Corp,8416 Flatlands Avenue,11236,318,BKCB18,AC,False,True,,40.63768,-73.90993,False
759006,Flamming Grill,Flamming Grill Corp,3038 Neptune Ave,11224,313,BKCB13,AC,False,True,1500,40.57755,-73.99776,False
759000,Bedford Flaming Grill,Bedford Flaming Grill Inc,2423 Ave U,11229,315,BKCB15,AC,False,True,1800,40.59988,-73.9468,False
758995,Ocean Ave Deli & Bagel,Ocean Ave Deli & Bagel Inc,2970 Ocean Ave,11235,315,BKCB15,AC,False,True,1600,40.58888,-73.94944,False
758989,Coney Island Bagels,Coney Island Bagels Inc,2829 Coney Island Ave,11235,315,BKCB15,AC,False,True,4000,40.58759,-73.96037,False
758953,M&M5 Deli Grocery,M&M5 Deli Grocery Inc,224 Albany Ave,11213,308,BKCB8,AC,False,True,850,40.67294,-73.93908,False
758936,Ibb Deli & Grill,Ibb Deli & Grill Corp,1020 Winthrop St,11212,317,BKCB17,AC,False,True,1200,40.66036,-73.92564,False
758923,K&G Market,K&G Market Llc,9420 Church Ave (#9406),11212,317,BKCB17,AC,False,True,3500,40.65508,-73.91644,False
758911,King Deli & Grill 3,King Deli & Grill 3 Corp,1932 Kings Hwy,11229,315,BKCB15,AC,False,True,1500,40.61058,-73.95377,False
758875,Bangla Supermarket,Nk Supermarket Inc,2741 Pitkin Avenue,11208,305,BKCB5,AC,False,True,,40.67556,-73.87085,False
758865,Yaya Gourmet Deli,Yaya Gourmet Deli Corp,1808 Prospect Place,11233,316,BKCB16,AC,False,True,,40.67249,-73.91657,False
758854,Foodtown,695 Food Corp,695 Grand Street,11211,301,BKCB1,AC,False,True,20000,40.71154,-73.94486,False
758850,North Star Market,North Star Market Llc,1186 Myrtle Avenue,11221,304,BKCB4,AC,False,True,,40.69727,-73.93263,False
758846,Maracas Bay Market,Maracas Bay Market Llc,1123 Clarkson Avenue Store 4 ##,11212,317,BKCB17,A,False,False,1500,40.66044,-73.92117,False
758826,Lincoln Market,A&P Sushi Llc,33 Lincoln Rd ###,11225,309,BKCB9,AC,False,True,500,40.66073,-73.96178,False
758815,Deyvi Grocery Deli,Deyvi Grocery Deli Corp,965 Sutter Avenue,11208,305,BKCB5,AC,False,True,800,40.67116,-73.88309,False
758808,Mango Mas Deli,Mango Mas Deli Corporation,72 Avenue U,11223,311,BKCB11,AC,False,True,600,40.59605,-73.98179,False
758775,To The Mood Deli,To The Mood Deli Inc,41 New Lots Ave ###,11212,316,BKCB16,AC,False,True,,40.65724,-73.90342,False
758759,Foodtown,457 Food Corp,457 Atlantic Avenue,11217,302,BKCB2,AC,False,True,,40.68598,-73.9824,False
758751,Dylan Market And Deli,Dylan Market And Deli Corp,276 Humboldt Street,11206,301,BKCB1,AC,False,True,,40.71118,-73.94213,False
758743,Prept By Rayt,Rjyy Llc,508 Kings Hwy,11223,315,BKCB15,A,False,False,400,40.60435,-73.97075,False
758703,Felix Organics Deli,Felix Organics Deli Corp,1017 Bedford Avenue,11205,303,BKCB3,AC,False,True,2000,40.68916,-73.95507,False
758687,El Conuquito 3432,El Conuquito 3432 Corp,3432 Fulton St,11208,305,BKCB5,AC,False,True,,40.68453,-73.86907,False
758682,Best Family Grocery,Best Family Grocery Corporation,619 Classon Ave,11238,308,BKCB8,AC,False,True,,40.67939,-73.95843,False
758677,Deli 200 Albany,Deli 200 Albany Corp,200 Albany Ave,11213,308,BKCB8,AC,False,True,,40.67359,-73.93901,False
758660,146 Cooper Grocery,146 Cooper Grocery Corp,146 Cooper Street,11207,304,BKCB4,AC,False,True,,40.68772,-73.90739,False
758652,Rodriguez Family Grocery,Rodriguez Family Grocery Corp,1801 Pitkin Ave,11212,316,BKCB16,AC,False,True,2000,40.67034,-73.90645,False
758642,Domee Sushi,Domee Sushi Inc,11 Broadway,11249,301,BKCB1,AC,False,True,,40.71079,-73.96828,False
758621,Grab & Go Grocery,Grab & Go Grocery Inc 1,879 Mother Gaston Blvd,11212,316,BKCB16,A,False,False,,40.6567,-73.90354,False
758614,3Rd Street Deli,3Rd Street Deli Inc,206 7Th Ave,11215,306,BKCB6,AC,False,True,1000,40.67086,-73.97825,False
758613,1626 Gourmet Deli,1626 Gourmet Deli Corp,1626 Cortelyou Road,11226,314,BKCB14,AC,False,True,2000,40.64191,-73.96288,False
758612,284 Kings Hwy,284 Kings Hwy Inc,284 Kings Hwy,11223,311,BKCB11,AC,False,True,1500,40.60515,-73.97998,False
758611,728 Organic Deli Grocery,728 Organic Deli Grocery Inc,728 Driggs Ave,11211,301,BKCB1,AC,False,True,,40.7129,-73.96043,False
758576,Pepper Palace,Pepper Palace Inc,3011 Stillwell Ave###,11224,313,BKCB13,A,False,False,2500,40.57504,-73.9811,False
758569,Cresent Deli & Convenience,Cresent Deli & Convenience Inc,403 Cresent St,11208,305,BKCB5,AC,False,True,,40.67897,-73.87088,False
758502,Nas Super Deli,Nas Super Deli Inc,1067 Rutland Rd ##,11212,317,BKCB17,AC,False,True,,40.66394,-73.92444,False
758499,Yangwu Jiang,86 Food Market Inc,2231 86Th St,11214,311,BKCB11,AC,False,True,,40.60137,-73.99294,False
758491,Frozen Lava 1,Frozen Lava 1 Corp,1528 Nostrand Ave,11226,317,BKCB17,AC,False,True,3000,40.64868,-73.94935,False
758488,Campbell & Co,Campbell Sisters Deux Llc,209 Nassau Ave ###,11222,301,BKCB1,AC,False,True,,40.72563,-73.94426,False
758477,King 1201 Deli & Grill,King 1201 Deli & Grill Inc,1201 Avenue U,11229,315,BKCB15,AC,False,True,1000,40.59843,-73.96004,False
758430,Express 24 Deli,Express 24 Deli Corp,53 Buffalo Avenue,11233,303,BKCB3,AC,False,True,800,40.6773,-73.92476,False
758422,Big Corner Deli Grocery,Big Corner Deli Grocery Inc,2314 Strauss Street,11212,316,BKCB16,AC,False,True,,40.65631,-73.91324,False
758421,Ai Fresh Ii,Ai Fresh Ii Inc,69-04 18Th Ave,11204,311,BKCB11,A,False,False,,40.616822,-73.992839,True
758396,Rightway Pharmacy,Rightway Pharmacy Inc,2511 Avenue U,11229,315,BKCB15,A,False,False,1400,40.59995,-73.94617,False
758379,Felicitos Lozano,Acatlan Mini Fruit & Grocery Market Corp,915 Broadway,11206,304,BKCB4,A,False,False,,40.6976,-73.93633,False
758350,Brooklyn Krisp Food Market,Ggj&G Food Corp,800 Rockaway Avenue,11212,316,BKCB16,AC,False,True,11000,40.66026,-73.90834,False
758349,Savoury,Savoury Inc,394 Broadway ###,11211,301,BKCB1,AC,False,True,1200,40.7072,-73.95436,False
758347,Evergreen Food Mart,Evergreen Food Mart Corp,661 Evergreen Ave,11207,304,BKCB4,AC,False,True,,40.6872,-73.91007,False
758346,Aziza Gourmet Market,Djalilov Avaz,525 East 7Th Street,11218,312,BKCB12,AC,False,True,2000,40.63889,-73.97186,False
758325,Transmitter Brewing,Transmitter Brewing Llc,141 Flushing Ave Bldg 77,11205,302,BKCB2,AC,False,True,8000,40.69786,-73.97121,False
758311,Big Tree Organic Market,Big Tree Organic Market Inc,170 Court St,11201,306,BKCB6,AC,False,True,3000,40.68801,-73.99319,False
758267,Shan Market,Bay 46 Grocery Inc,2727 Cropsey Avenue ###,11214,313,BKCB13,AC,False,True,2000,40.58786,-73.98941,False
758235,Flatbush Flaming Grill,Flatbush Flaming Grill Inc,1953 Flatbush Ave,11234,318,BKCB18,AC,False,True,,40.62204,-73.93626,False
758229,Jay'S Deli & Grocery,874 Deli Grocery Corp,874 Thomas S Boyland Street,11212,316,BKCB16,AC,False,True,1000,40.65891,-73.91089,False
758224,Park Pl Gourmet Deli,Park Pl Gourmet Deli Corp,539 Park Pl,11238,308,BKCB8,AC,False,True,1000,40.6749,-73.96023,False
758222,Scarlett Grocery,Scarlett Grocery Llc,158 Lewis Avenue,11221,303,BKCB3,AC,False,True,,40.69131,-73.9367,False
758220,Och Deli,Och Deli Corp,231 Rockaway Ave,11233,316,BKCB16,AC,False,True,,40.67463,-73.91108,False
758188,361 Brownsville Convenience,361 Brownsville Convenience Corp,361 Sutter Ave,11212,316,BKCB16,A,False,False,1000,40.66776,-73.90596,False
758174,My Family Market,My Family Market Inc,6022 7Th Ave,11220,307,BKCB7,AC,False,True,900,40.63638,-74.01223,False
758168,Bay Gourmet Deli & Juice Bar,Bay Gourmet Deli & Juice Bar Inc,1725 Sheepshead Bay Rd,11235,315,BKCB15,AC,False,True,1500,40.58528,-73.95146,False
758162,Gourmet,Thf Gourmet Corp,133 Lafayette Ave,11238,302,BKCB2,AC,False,True,,40.68742,-73.97255,False
758148,Alhelal,Alhelal Corp,531 Henry Street,11231,306,BKCB6,AC,False,True,,40.68359,-73.99966,False
758147,Reb Shayalas Meals,Reb Shayalas Meals Inc,392 Flushing Ave  ###,11205,301,BKCB1,AC,False,True,,40.69865,-73.95903,False
758144,Musaed Deli,Musaed Deli Inc,3554 Nostrand Ave,11229,315,BKCB15,AC,False,True,2500,40.59724,-73.94127,False
758075,Pistachio Studio Nyc,Sweet Pistachio Llc,881 Kent Ave#,11205,303,BKCB3,AC,False,True,,40.69401,-73.95926,False
758065,Gobwa Exotic Imports,Gobwa Exotic Imports Inc,1145 Nostrand Ave ##,11225,309,BKCB9,AC,False,True,1500,40.65962,-73.9505,False
758035,Mr Avocado Wholesales,Mr Avocado Wholesales Inc,7219 13Th Ave,11228,310,BKCB10,AC,False,True,2700,40.62154,-74.00612,False
758032,Ish Deli Grocery,Ish Deli Grocery Corp,1789 Linden Blvd,11207,305,BKCB5,AC,False,True,,40.65794,-73.89631,False
758029,Yk Discount Store,Yk Discount Store Llc,8119 Flatlands Ave  ##,11236,318,BKCB18,A,False,False,,40.63627,-73.91208,False
758023,Ming Xing Grocery,Ming Xing Grocery Inc,5124 6Th Ave,11220,307,BKCB7,A,False,False,1000,40.64273,-74.00919,False
758013,Asfc,Asfc Inc,2754 Pitkin Avenue,11208,305,BKCB5,A,False,False,,40.67562,-73.87034,False
757996,J Village Market,J Village Market Inc,2357-2359 86Th Street ###,11214,311,BKCB11,AC,False,True,,40.5997,-73.99017,False
757995,Usa Deli & Grill,Usa Deli & Grill Inc,1624 Newkirk Ave,11226,314,BKCB14,AC,False,True,,40.63624,-73.96181,False
