areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08
Prospect Lefferts Gardens,Brooklyn,neighborhood,,,1200.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1250.0,1200.0,1200.0,1100.0,1100.0,1150.0,1150.0,1125.0,1125.0,1100.0,1100.0,1100.0,1250.0,1150.0,1200.0,1150.0,1150.0,1350.0,2100.0,1150.0,1285.0,1200.0,1300.0,1300.0,1350.0,1350.0,1350.0,1350.0,1450.0,1150.0,1200.0,1450.0,1400.0,1725.0,1650.0,1600.0,1550.0,1600.0,1450.0,1500.0,1400.0,1500.0,1569.0,1500.0,1500.0,1595.0,1500.0,1450.0,1550.0,1575.0,1525.0,1500.0,1500.0,1595.0,1575.0,1600.0,1600.0,1550.0,1575.0,1600.0,1650.0,1625.0,1600.0,1650.0,1730.0,1675.0,1650.0,1675.0,1750.0,1852.0,1985.0,1985.0,1892.0,1839.0,1846.0,1750.0,1795.0,1800.0,1750.0,1795.0,1795.0,1800.0,1800.0,1815.0,1850.0,1750.0,1850.0,1800.0,1800.0,1800.0,1830.0,1950.0,1950.0,2000.0,1995.0,1950.0,1950.0,1925.0,1950.0,1825.0,1800.0,1900.0,1925.0,1995.0,1950.0,1995.0,2000.0,2160.0,2000.0,2100.0,1995.0,2000.0,2100.0,1895.0,1895.0,1950.0,1999.0,1925.0,1899.0,1800.0,1795.0,1777.0,1750.0,1700.0,1795.0,1750.0,1725.0,1800.0,1850.0,1895.0,1850.0,1950.0,2000.0,1995.0,1995.0,1999.0,2035.0,1950.0,2100.0,2200.0,2250.0,2699.0,2699.0,2150.0,2450.0,2145.0,2400.0,2500.0,2450.0,2500.0,2350.0,2500.0,2795.0,2850.0,2495.0,2699.0,2695.0,2500.0,2400.0,2400.0,2650.0,2495.0,2495.0,2650.0,2695.0,2725.0,2800.0,2765.0,2699.0,2600.0,2580.0,2500.0,2700.0,2599.0,2500.0,2749.0,2995.0,2945.0,2900.0,2899.0,2750.0,2650.0,2675.0,2799.0,2775.0,2800.0,2875.0,2895.0,2850.0,2795.0,2795.0
Prospect Park South,Brooklyn,neighborhood,,,,1150.0,1150.0,1450.0,1450.0,1000.0,1000.0,1000.0,,1100.0,1100.0,1000.0,1000.0,,,1450.0,,1250.0,1250.0,,,1550.0,1550.0,1150.0,1300.0,1400.0,1179.0,1400.0,1250.0,1179.0,1175.0,1550.0,1225.0,1225.0,1350.0,1325.0,1325.0,1350.0,1275.0,1450.0,1450.0,1450.0,1425.0,1400.0,1450.0,1550.0,1525.0,1400.0,2300.0,2275.0,1900.0,1950.0,2100.0,2100.0,2186.0,1675.0,1950.0,1595.0,1595.0,1575.0,1650.0,1750.0,1749.0,1650.0,1625.0,1650.0,1650.0,1700.0,1900.0,1625.0,1850.0,1995.0,1850.0,1950.0,1900.0,1800.0,1800.0,1795.0,1795.0,1800.0,1800.0,1750.0,1700.0,1650.0,1675.0,1700.0,1850.0,1750.0,1750.0,1750.0,1785.0,1795.0,1795.0,1795.0,1800.0,1825.0,1775.0,1850.0,2100.0,1900.0,1984.0,1800.0,1795.0,1750.0,1795.0,1795.0,1795.0,1795.0,1799.0,1799.0,1875.0,1900.0,1900.0,1895.0,2050.0,1950.0,1800.0,1950.0,1850.0,1850.0,1900.0,2000.0,1900.0,1895.0,1900.0,1825.0,1800.0,1850.0,1800.0,1750.0,1750.0,1750.0,1778.0,1795.0,1895.0,1895.0,1995.0,1980.0,2150.0,1980.0,1924.0,1875.0,1895.0,2145.0,2100.0,2100.0,2050.0,2650.0,2750.0,2200.0,2225.0,2250.0,2350.0,2200.0,2375.0,2195.0,2275.0,2250.0,2250.0,2100.0,2495.0,2500.0,2600.0,2650.0,2495.0,2500.0,2450.0,2800.0,2395.0,2500.0,2650.0,2600.0,2850.0,3125.0,2900.0,3000.0,2800.0,2540.0,2599.0,2700.0,2600.0,2500.0,2500.0,2753.0,3238.0,3150.0,2800.0,2700.0,2599.0,2500.0,2650.0,3100.0,3100.0,2850.0,2705.0,2795.0,2750.0,2750.0
Queens,Queens,borough,1405.0,1450.0,1500.0,1500.0,1375.0,1375.0,1400.0,1400.0,1400.0,1400.0,1400.0,1395.0,1350.0,1350.0,1500.0,1550.0,1600.0,1700.0,1550.0,1600.0,1695.0,1600.0,1595.0,1595.0,1600.0,2520.0,2595.0,2300.0,2690.0,2675.0,2500.0,2450.0,2050.0,1950.0,1825.0,1850.0,1675.0,1750.0,1650.0,1695.0,1795.0,1825.0,1950.0,2000.0,2100.0,2028.0,1870.0,1800.0,1750.0,1750.0,1800.0,1800.0,1750.0,1850.0,1850.0,1850.0,1850.0,1850.0,1800.0,1800.0,1800.0,1800.0,1800.0,1825.0,1850.0,1850.0,1850.0,1900.0,1875.0,1850.0,1850.0,1895.0,1875.0,1900.0,1900.0,1995.0,1995.0,2000.0,1975.0,2000.0,2000.0,1950.0,1950.0,1950.0,1900.0,1895.0,1895.0,1895.0,1875.0,1875.0,1875.0,1950.0,1900.0,1900.0,1900.0,1895.0,1875.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1925.0,1950.0,1900.0,1900.0,1900.0,1900.0,1900.0,1925.0,1950.0,1971.0,1950.0,1950.0,1975.0,1994.0,1975.0,1995.0,1950.0,1975.0,2000.0,2065.0,2100.0,2000.0,1995.0,1950.0,1900.0,1900.0,1850.0,1850.0,1850.0,1800.0,1800.0,1800.0,1800.0,1850.0,1900.0,1900.0,1900.0,1936.0,1950.0,1950.0,1950.0,1975.0,1975.0,1995.0,2000.0,2100.0,2200.0,2250.0,2300.0,2250.0,2300.0,2300.0,2300.0,2290.0,2280.0,2300.0,2400.0,2499.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2499.0,2500.0,2550.0,2600.0,2700.0,2720.0,2799.0,2750.0,2700.0,2600.0,2600.0,2650.0,2700.0,2700.0,2695.0,2700.0,2799.0,2900.0,3000.0,2957.0,2888.0,2900.0,2900.0,2940.0,2975.0,2900.0,2860.0,2930.0,3000.0,3000.0,3033.0,3025.0
Queens Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.0,1675.0,,,,1450.0,1475.0,1445.0,1250.0,1250.0,1250.0,,,,,1550.0,1495.0,1495.0,1500.0,1500.0,1500.0,1499.0,1700.0,1575.0,,1625.0,1625.0,1625.0,1650.0,1650.0,1675.0,1650.0,1675.0,1675.0,1595.0,1350.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,,1500.0,1500.0,1550.0,1600.0,1740.0,1775.0,1765.0,1750.0,1750.0,,1825.0,1700.0,1850.0,1783.0,1600.0,,,,2000.0,,,1750.0,1750.0,1750.0,1750.0,1300.0,1750.0,1600.0,1600.0,1900.0,1200.0,1450.0,1750.0,1500.0,1200.0,,,,1725.0,,1475.0,1475.0,1675.0,1550.0,1850.0,1825.0,1475.0,1750.0,1800.0,1675.0,1554.0,1800.0,1800.0,1800.0,1850.0,1875.0,1900.0,1950.0,1950.0,1900.0,1850.0,1850.0,1800.0,1776.0,1825.0,1875.0,1698.0,1800.0,1895.0,1900.0,1950.0,1910.0,1950.0,,1850.0,1850.0,1850.0,2000.0,2400.0,2000.0,2150.0,2150.0,1958.0,1958.0,1875.0,1875.0,2100.0,2000.0,2100.0,2050.0,2150.0,2150.0,2022.0,2136.0,2136.0,2100.0,2050.0,2050.0,2050.0,2050.0,2050.0,2325.0,2050.0,2035.0,2099.0,2213.0
Red Hook,Brooklyn,neighborhood,1400.0,1250.0,1400.0,1400.0,1500.0,1500.0,2500.0,1400.0,1400.0,1450.0,1450.0,1650.0,1650.0,1650.0,1650.0,1750.0,1500.0,1500.0,1500.0,1650.0,3200.0,2000.0,1850.0,1850.0,1800.0,1900.0,2200.0,2000.0,1800.0,1700.0,1700.0,1600.0,1900.0,1800.0,1700.0,1625.0,1700.0,1700.0,1700.0,1900.0,1600.0,1700.0,1650.0,1650.0,1800.0,1950.0,1800.0,1600.0,1650.0,1600.0,2000.0,2500.0,2500.0,2500.0,2497.0,2275.0,2300.0,2000.0,2200.0,2300.0,2000.0,1800.0,1800.0,1795.0,2300.0,2000.0,2000.0,2100.0,1899.0,2399.0,2400.0,2500.0,2375.0,1850.0,1849.0,2050.0,2300.0,2050.0,2100.0,1850.0,2000.0,2100.0,2100.0,2200.0,2300.0,2300.0,2475.0,2475.0,2700.0,2500.0,2500.0,2250.0,2250.0,2175.0,1900.0,2195.0,2200.0,1800.0,2000.0,2000.0,2000.0,1900.0,2000.0,2250.0,2400.0,2400.0,2300.0,2800.0,1975.0,1925.0,2400.0,2650.0,2650.0,2850.0,2600.0,2600.0,2400.0,2000.0,1899.0,2000.0,1800.0,2000.0,2000.0,2500.0,2500.0,2575.0,2350.0,2300.0,2300.0,2200.0,2200.0,2600.0,2000.0,1850.0,2300.0,2550.0,2550.0,2475.0,1940.0,1950.0,1950.0,1950.0,3100.0,2856.0,2800.0,2500.0,2650.0,2750.0,2800.0,3000.0,3100.0,3200.0,3600.0,3000.0,3150.0,3000.0,3000.0,3000.0,3000.0,3500.0,2700.0,2995.0,3000.0,3000.0,3200.0,3300.0,3000.0,2600.0,2700.0,2750.0,2450.0,3400.0,2400.0,3600.0,3750.0,3500.0,3250.0,3250.0,2849.0,2825.0,2800.0,3150.0,3100.0,3300.0,2700.0,3200.0,3850.0,3850.0,3500.0,3250.0,2750.0,2750.0,2500.0,2245.0,2900.0,3199.0,3300.0,3500.0,4395.0,2850.0
Rego Park,Queens,neighborhood,1400.0,1450.0,1500.0,1300.0,1300.0,1375.0,1400.0,1400.0,1350.0,1350.0,1350.0,1350.0,1350.0,1400.0,1400.0,1325.0,1325.0,1400.0,1400.0,1400.0,1450.0,1400.0,1400.0,1500.0,1500.0,1550.0,1500.0,1450.0,1450.0,1500.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1500.0,1500.0,1450.0,1400.0,1400.0,1400.0,1550.0,1500.0,1650.0,1650.0,1600.0,1650.0,1620.0,1606.0,1550.0,1675.0,1725.0,1725.0,1750.0,1800.0,1850.0,1850.0,1850.0,1800.0,1950.0,1900.0,1900.0,1900.0,1899.0,1860.0,1850.0,1850.0,1850.0,1800.0,1875.0,1795.0,1950.0,1950.0,1950.0,1950.0,1875.0,1800.0,1825.0,1900.0,1850.0,1835.0,1900.0,1950.0,1925.0,1875.0,1800.0,1800.0,1800.0,1800.0,1800.0,1900.0,1850.0,1879.0,1854.0,1800.0,1795.0,1875.0,1865.0,1843.0,1795.0,1850.0,1850.0,1950.0,1900.0,1895.0,1850.0,1850.0,1825.0,1850.0,1895.0,1875.0,1850.0,1900.0,2000.0,2000.0,1925.0,1925.0,1925.0,1925.0,1867.0,1895.0,1995.0,1901.0,1925.0,1925.0,1850.0,1870.0,1850.0,1850.0,1850.0,1800.0,1850.0,1800.0,1800.0,1825.0,1825.0,1825.0,1850.0,1850.0,1875.0,1925.0,1950.0,1950.0,1950.0,1900.0,1900.0,1900.0,1950.0,2000.0,2050.0,2100.0,2095.0,2095.0,2000.0,2100.0,2150.0,2150.0,2150.0,2348.0,2150.0,2200.0,2225.0,2400.0,2335.0,2500.0,2321.0,2400.0,2875.0,2700.0,3040.0,2800.0,2750.0,2685.0,2795.0,2550.0,2800.0,2750.0,2700.0,2500.0,2500.0,2500.0,2600.0,2400.0,2400.0,2400.0,2700.0,2695.0,2700.0,2800.0,2900.0,2800.0,2600.0,2800.0,2800.0,2800.0,2885.0,2865.0,2913.0,2800.0
Richmond Hill,Queens,neighborhood,,,,,,,,,1000.0,1000.0,,1200.0,1200.0,1200.0,1050.0,1050.0,1050.0,1200.0,1195.0,1225.0,1225.0,1225.0,,,1250.0,1250.0,1250.0,1250.0,,,1285.0,1295.0,1295.0,1450.0,1300.0,1300.0,1250.0,,,,1300.0,1350.0,1225.0,1200.0,1300.0,1125.0,1275.0,1250.0,1295.0,1350.0,1175.0,1295.0,1300.0,1325.0,1345.0,1345.0,1250.0,1200.0,1350.0,1275.0,1275.0,1375.0,1375.0,1350.0,1375.0,1400.0,1385.0,1350.0,1550.0,1550.0,1500.0,1450.0,1350.0,1400.0,1395.0,1400.0,1400.0,1450.0,1500.0,1450.0,1450.0,1400.0,1325.0,1425.0,1550.0,1550.0,1450.0,1500.0,1450.0,1450.0,1500.0,1695.0,1495.0,1495.0,1550.0,1495.0,1500.0,1250.0,1475.0,1575.0,1550.0,1595.0,1650.0,1700.0,1625.0,1625.0,1650.0,1625.0,1650.0,1581.0,1525.0,1600.0,1650.0,1650.0,1550.0,1599.0,1675.0,1675.0,1695.0,1625.0,1585.0,1550.0,1700.0,1700.0,1623.0,1600.0,1600.0,1650.0,1700.0,1650.0,1725.0,1603.0,1600.0,1650.0,1675.0,1619.0,1725.0,1675.0,1695.0,1695.0,1695.0,1675.0,1650.0,1450.0,1550.0,1700.0,1700.0,1650.0,1725.0,1800.0,1725.0,1600.0,1650.0,1850.0,1800.0,1800.0,1800.0,1750.0,1700.0,1685.0,1795.0,1825.0,1850.0,1800.0,1995.0,1800.0,1850.0,1900.0,1800.0,1800.0,1850.0,1850.0,1800.0,1930.0,2000.0,1950.0,1950.0,1895.0,1800.0,2200.0,2000.0,2300.0,2100.0,1975.0,1950.0,1950.0,2150.0,2150.0,2000.0,2100.0,2150.0,2200.0,1995.0,1995.0,2175.0,1950.0,2000.0,2100.0,2100.0,2150.0
Ridgewood,Queens,neighborhood,,,,1800.0,1800.0,,,,,,,,,,1200.0,1200.0,,,,,1800.0,1350.0,1350.0,1350.0,1350.0,2070.0,1980.0,1980.0,1350.0,1350.0,1350.0,1300.0,1300.0,1350.0,1350.0,1438.0,1350.0,1250.0,1350.0,1350.0,1450.0,1450.0,1400.0,1475.0,1499.0,1499.0,1550.0,1800.0,1350.0,1500.0,1400.0,1400.0,1350.0,1600.0,1600.0,1500.0,1600.0,1500.0,1500.0,1500.0,1550.0,1650.0,1650.0,1600.0,1600.0,1950.0,1850.0,2000.0,1900.0,1800.0,1800.0,1799.0,1700.0,1600.0,1750.0,1750.0,1700.0,1795.0,1800.0,1850.0,1800.0,1850.0,1850.0,1800.0,1800.0,1750.0,1700.0,1799.0,1800.0,1745.0,1899.0,2000.0,2000.0,1990.0,1980.0,1900.0,1875.0,1999.0,1999.0,1846.0,1846.0,1900.0,1850.0,2000.0,2246.0,2000.0,1900.0,1875.0,1849.0,1995.0,1961.0,1950.0,1900.0,2000.0,1995.0,1999.0,1950.0,1900.0,1850.0,1800.0,1899.0,2150.0,2250.0,2200.0,1999.0,2000.0,1991.0,1859.0,1900.0,1850.0,1950.0,1900.0,1900.0,1850.0,1800.0,1850.0,2000.0,2050.0,2000.0,1999.0,2100.0,2050.0,2100.0,2249.0,2100.0,2050.0,2200.0,2200.0,2299.0,2400.0,2500.0,2595.0,2600.0,2700.0,2600.0,2500.0,2400.0,2500.0,2450.0,2500.0,2550.0,2600.0,2600.0,2600.0,2600.0,2600.0,2500.0,2500.0,2500.0,2800.0,2500.0,2500.0,2600.0,2595.0,2700.0,2700.0,2602.0,2600.0,2600.0,2600.0,2500.0,2650.0,2600.0,2645.0,2700.0,2900.0,2895.0,2825.0,2795.0,2800.0,2700.0,2700.0,2775.0,2750.0,2850.0,2800.0,2850.0,2850.0,2995.0,2995.0
Riverdale,Bronx,neighborhood,1575.0,1500.0,1500.0,1450.0,1500.0,1600.0,1600.0,1800.0,1600.0,1500.0,1575.0,1600.0,1500.0,1450.0,1550.0,1550.0,1550.0,1450.0,1500.0,1450.0,1450.0,1450.0,1500.0,1450.0,1450.0,1475.0,1500.0,1550.0,1500.0,1500.0,1550.0,1550.0,1525.0,1500.0,1525.0,1525.0,1550.0,1600.0,1600.0,1600.0,1600.0,1496.0,1496.0,1475.0,1600.0,1650.0,1600.0,1600.0,1600.0,1600.0,1650.0,1695.0,1700.0,1700.0,1750.0,1650.0,1780.0,1695.0,1700.0,1795.0,1795.0,1795.0,1800.0,1700.0,1700.0,1800.0,1800.0,1800.0,1800.0,1800.0,1825.0,1800.0,1800.0,1726.0,1775.0,1850.0,1840.0,1800.0,1800.0,1850.0,1800.0,1795.0,1850.0,1900.0,1849.0,1850.0,1800.0,1850.0,1850.0,1800.0,1850.0,1800.0,1775.0,1775.0,1725.0,1875.0,1800.0,1800.0,1875.0,1875.0,1850.0,1875.0,1850.0,1875.0,1875.0,1850.0,1800.0,1899.0,1867.0,1850.0,1875.0,1850.0,1850.0,1900.0,1900.0,1900.0,1925.0,1900.0,1850.0,1895.0,1950.0,1900.0,1850.0,1850.0,1850.0,1900.0,1930.0,2000.0,1930.0,1925.0,1925.0,1935.0,1925.0,1900.0,1900.0,1915.0,1940.0,1945.0,1900.0,1950.0,1995.0,2100.0,1995.0,2000.0,2100.0,2150.0,2150.0,2095.0,2050.0,2300.0,2250.0,2200.0,2150.0,2150.0,2150.0,2100.0,2195.0,2200.0,2150.0,2250.0,2300.0,2256.0,2400.0,2328.0,2450.0,2400.0,2395.0,2350.0,2200.0,2100.0,2595.0,2600.0,2400.0,2500.0,2650.0,2500.0,2500.0,2650.0,2500.0,2620.0,2500.0,2395.0,2250.0,2500.0,2600.0,2300.0,2500.0,2700.0,2600.0,2500.0,2400.0,2600.0,2775.0,2775.0,2750.0,2590.0,2642.0,2800.0,2800.0,2945.0
Rockaway All,Queens,neighborhood,1215.0,900.0,1215.0,1215.0,,,,,,1200.0,1200.0,,,,,1250.0,1250.0,,,,,,,1250.0,1350.0,1350.0,1350.0,935.0,1400.0,1400.0,,,,,,,,,,,,,,,1400.0,872.0,1300.0,1300.0,1375.0,1300.0,1475.0,1300.0,1425.0,1375.0,1375.0,1400.0,1300.0,1292.0,1300.0,1300.0,1292.0,1110.0,1399.0,1399.0,1300.0,1300.0,1345.0,1345.0,1400.0,1300.0,1399.0,1399.0,1425.0,1400.0,1450.0,1450.0,1450.0,1550.0,1575.0,1550.0,1750.0,1700.0,1599.0,1550.0,1525.0,1565.0,1525.0,1399.0,1550.0,1699.0,1650.0,1699.0,1699.0,1594.0,1499.0,1475.0,1475.0,1562.0,1475.0,1599.0,1600.0,1550.0,1650.0,1599.0,1695.0,1600.0,1650.0,1690.0,1700.0,1690.0,1725.0,1650.0,1650.0,1617.0,1625.0,1650.0,1650.0,1600.0,1649.0,1750.0,1600.0,1600.0,1675.0,1675.0,1675.0,1725.0,1600.0,1603.0,1600.0,1699.0,1750.0,1775.0,1725.0,1649.0,1600.0,1600.0,1649.0,1649.0,1799.0,1800.0,1924.0,1899.0,1899.0,1865.0,1799.0,1699.0,1863.0,1899.0,1899.0,1949.0,1949.0,1850.0,2000.0,2124.0,2074.0,2000.0,1950.0,1900.0,1975.0,2200.0,2200.0,2450.0,2200.0,2300.0,2500.0,2299.0,2299.0,2149.0,2399.0,2200.0,2200.0,2450.0,2300.0,2495.0,2450.0,2100.0,2199.0,2045.0,1800.0,2025.0,1750.0,2125.0,2248.0,2300.0,2399.0,2399.0,2506.0,2200.0,2299.0,2108.0,2300.0,2500.0,2300.0,2299.0,2250.0,1999.0,2095.0,1950.0,2500.0,2500.0
Roosevelt Island,Manhattan,neighborhood,2100.0,2169.0,2123.0,2300.0,2169.0,2169.0,2169.0,2308.0,2400.0,2325.0,2300.0,2300.0,2300.0,2238.0,2275.0,2300.0,2475.0,2450.0,2475.0,2600.0,2775.0,2895.0,2700.0,2895.0,2400.0,2500.0,2550.0,2550.0,2995.0,2850.0,2850.0,2900.0,2850.0,2750.0,2600.0,2600.0,2600.0,2900.0,2900.0,3000.0,2700.0,2700.0,2700.0,2950.0,2795.0,2650.0,2650.0,2895.0,3195.0,2895.0,2850.0,2695.0,3195.0,2995.0,2995.0,2995.0,2900.0,2600.0,2650.0,2950.0,2800.0,2850.0,2650.0,3345.0,2995.0,2995.0,3250.0,3250.0,2695.0,2595.0,2800.0,3075.0,2995.0,3000.0,3100.0,3100.0,3200.0,3231.0,3231.0,3050.0,3095.0,2800.0,2668.0,2728.0,2660.0,3030.0,2725.0,2775.0,3000.0,3265.0,3315.0,2964.0,2750.0,2800.0,2700.0,2550.0,2600.0,2550.0,2790.0,2815.0,3175.0,3097.0,3115.0,2908.0,2803.0,2647.0,2627.0,2650.0,2700.0,2750.0,3240.0,3200.0,3027.0,3350.0,3295.0,3295.0,3291.0,3445.0,2933.0,2903.0,2925.0,3106.0,3026.0,3413.0,3295.0,3200.0,3000.0,3013.0,3149.0,2850.0,2850.0,2929.0,2710.0,2900.0,2700.0,2900.0,3014.0,3200.0,3451.0,3395.0,3217.0,3395.0,3552.0,3895.0,3495.0,3495.0,3405.0,3682.0,3623.0,3878.0,3857.0,3986.0,3562.0,3745.0,3850.0,3487.0,3712.0,3677.0,3800.0,3850.0,4002.0,4069.0,3995.0,3950.0,3934.0,3934.0,3895.0,3476.0,3627.0,3750.0,3800.0,4050.0,4000.0,4324.0,4394.0,4195.0,4062.0,4250.0,4260.0,4175.0,4230.0,4275.0,4422.0,4387.0,4430.0,4250.0,4250.0,4245.0,4285.0,4285.0,4285.0,4150.0,4155.0,4195.0,4345.0,4359.0,4363.0,4360.0,4285.0,4219.0
Rosedale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1300.0,1300.0,,,1000.0,1000.0,,,,,,,,,,,,,,,1325.0,1275.0,1275.0,1325.0,1325.0,,,,,,1350.0,1350.0,1400.0,,,,,,1200.0,,,,,,,,,,,,,,,,,,1600.0,1400.0,1400.0,1400.0,1500.0,1500.0,1500.0,1500.0,,,,,,,,,,,,,,,,,,,,1625.0,,,,,1500.0,1500.0,1600.0,,,,,,,,,,,,2400.0,,,,,,,1400.0,1400.0,,,,,,,2500.0,,,,,,,,,,,,,,,1295.0,1295.0,1295.0,1295.0,1295.0,2200.0,,,,,,,2000.0,,,2000.0,,,,2696.0,,,,,,,,,,,,,,,,,,2500.0,,,
Schuylerville,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,1100.0,,,,,,,,,,,,,,,,,1700.0,1700.0,1125.0,1125.0,,1295.0,1295.0,,,,,,,,,,1700.0,1700.0,1700.0,1700.0,1700.0,,1325.0,,,,1300.0,1200.0,1400.0,,,1800.0,,1450.0,,,1800.0,1800.0,1350.0,1650.0,,1500.0,1350.0,1595.0,1595.0,1475.0,1425.0,,,,1450.0,,,,,,,1800.0,1800.0,,,,1600.0,,1400.0,,,,1600.0,1495.0,,1425.0,1425.0,1395.0,,,1600.0,,,,,,,,,,,,1650.0,1485.0,1450.0,2000.0,1475.0,1900.0,,,,,1650.0,2200.0,2200.0,2000.0,1575.0,1598.0,,1650.0,1650.0,,1675.0,2250.0,1599.0,,,,1550.0,1550.0,1550.0,,2595.0,,1725.0,1775.0,1775.0,,1700.0,1700.0,1700.0,1700.0,1700.0,1995.0,,,2075.0,2075.0,2075.0,,1900.0,,,,,2995.0
Seagate,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.0,1795.0,1700.0,1300.0,,,,,,,,1699.0,1599.0,,,,,,,,,,,,,,1650.0,,,1799.0,,,,,,,,,,1700.0,1700.0,,,,1350.0,,,,,,2099.0,2099.0,,1350.0,1350.0,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,2150.0,2150.0,,,,,,,,1850.0,1850.0,,,,,,,,,,2400.0,,,
Sheepshead Bay,Brooklyn,neighborhood,1100.0,1100.0,1100.0,1175.0,1250.0,1300.0,1250.0,1250.0,1225.0,1248.0,1200.0,1200.0,1248.0,1250.0,1275.0,1300.0,1250.0,1250.0,1350.0,1225.0,1275.0,1225.0,1300.0,1400.0,1400.0,1400.0,1325.0,1300.0,1375.0,1300.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1425.0,1475.0,1450.0,1400.0,1390.0,1390.0,1375.0,1400.0,1400.0,1400.0,1350.0,1350.0,1425.0,1475.0,1500.0,1450.0,1400.0,1400.0,1400.0,1500.0,1475.0,1490.0,1450.0,1400.0,1499.0,1499.0,1500.0,1525.0,1550.0,1550.0,1549.0,1550.0,1550.0,1525.0,1500.0,1600.0,1600.0,1575.0,1575.0,1550.0,1550.0,1599.0,1650.0,1625.0,1600.0,1600.0,1600.0,1650.0,1650.0,1604.0,1600.0,1690.0,1695.0,1650.0,1700.0,1675.0,1695.0,1675.0,1695.0,1650.0,1649.0,1695.0,1699.0,1650.0,1675.0,1650.0,1675.0,1650.0,1670.0,1700.0,1695.0,1699.0,1675.0,1700.0,1695.0,1700.0,1747.0,1750.0,1726.0,1695.0,1695.0,1700.0,1700.0,1714.0,1700.0,1775.0,1700.0,1750.0,1749.0,1775.0,1700.0,1700.0,1700.0,1690.0,1695.0,1650.0,1649.0,1675.0,1675.0,1650.0,1650.0,1736.0,1725.0,1750.0,1750.0,1700.0,1750.0,1750.0,1750.0,1700.0,1750.0,1750.0,1750.0,1850.0,1825.0,1850.0,1999.0,1875.0,1900.0,1995.0,2420.0,2460.0,2410.0,2000.0,2250.0,2500.0,2400.0,2099.0,2400.0,2800.0,2800.0,2500.0,2250.0,2599.0,2500.0,1975.0,1895.0,2100.0,2150.0,2199.0,2300.0,2400.0,2400.0,2650.0,2200.0,2350.0,2200.0,2300.0,2300.0,2250.0,2300.0,2350.0,2595.0,2600.0,2626.0,2511.0,2299.0,2290.0,2290.0,2475.0,2350.0,2600.0
