areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08
Rego Park,Queens,neighborhood,1750.0,1700.0,1985.0,2000.0,2000.0,2000.0,1985.0,1985.0,2125.0,2125.0,2150.0,2125.0,2050.0,2050.0,2050.0,1800.0,1850.0,1850.0,1850.0,1800.0,2000.0,2000.0,2050.0,2050.0,2050.0,2000.0,2000.0,2000.0,1925.0,2050.0,2050.0,2265.0,2265.0,1900.0,1900.0,1900.0,2150.0,2195.0,2195.0,2195.0,2195.0,2400.0,2295.0,2295.0,2295.0,2450.0,2308.0,2100.0,2195.0,2395.0,2295.0,2100.0,2175.0,2100.0,2100.0,2100.0,2200.0,2200.0,2232.0,2150.0,2100.0,2150.0,2150.0,2300.0,2300.0,2300.0,2200.0,2200.0,2400.0,2300.0,2250.0,2300.0,2375.0,2325.0,2300.0,2300.0,2250.0,2200.0,2300.0,2300.0,2275.0,2300.0,2295.0,2250.0,2250.0,2295.0,2475.0,2375.0,2400.0,2450.0,2449.0,2350.0,2500.0,2375.0,2375.0,2375.0,2350.0,2400.0,2350.0,2350.0,2300.0,2344.0,2350.0,2390.0,2400.0,2470.0,2350.0,2350.0,2475.0,2495.0,2495.0,2497.0,2425.0,2436.0,2450.0,2544.0,2484.0,2450.0,2350.0,2369.0,2350.0,2400.0,2400.0,2400.0,2406.0,2375.0,2500.0,2550.0,2375.0,2350.0,2360.0,2400.0,2400.0,2275.0,2349.0,2350.0,2300.0,2400.0,2385.0,2495.0,2400.0,2325.0,2400.0,2400.0,2478.0,2550.0,2350.0,2500.0,2500.0,2625.0,2650.0,2750.0,2795.0,2800.0,2750.0,2700.0,2750.0,2700.0,2800.0,2729.0,2795.0,2950.0,2900.0,2895.0,3000.0,3000.0,2899.0,2899.0,3000.0,3100.0,3250.0,3500.0,2795.0,3200.0,3200.0,3050.0,3150.0,3000.0,2900.0,3200.0,3300.0,3400.0,3100.0,3250.0,3295.0,3700.0,4100.0,3500.0,3195.0,3700.0,3200.0,4305.0,3650.0,3400.0,3895.0,3200.0,3800.0,3500.0,3500.0,3500.0
Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,1200.0,1425.0,,,,,1600.0,1600.0,,,,,,,,,,,,,1820.0,1820.0,1650.0,1650.0,,,,1750.0,1350.0,,,1500.0,1500.0,1500.0,1650.0,1595.0,1600.0,1595.0,,,,,,1500.0,1650.0,1600.0,1550.0,1600.0,1600.0,1550.0,1700.0,1600.0,1600.0,1500.0,,,,,1575.0,1550.0,1550.0,1900.0,1875.0,1750.0,2100.0,2100.0,1650.0,1725.0,1725.0,1725.0,2100.0,1875.0,,1800.0,1780.0,2075.0,1800.0,1950.0,1850.0,1850.0,,1700.0,2399.0,1775.0,2000.0,2000.0,2000.0,1900.0,1900.0,1900.0,1999.0,1850.0,,1788.0,1788.0,1850.0,2250.0,1950.0,,1700.0,2000.0,2125.0,2000.0,2000.0,2095.0,1850.0,1850.0,2199.0,2050.0,1900.0,1900.0,,,,,2100.0,2100.0,2000.0,2100.0,1975.0,1888.0,1650.0,2000.0,2000.0,2000.0,1900.0,2150.0,2000.0,2175.0,2150.0,1800.0,2100.0,,2400.0,2050.0,2300.0,2550.0,2000.0,2500.0,2200.0,2075.0,2495.0,2250.0,2250.0,2200.0,2200.0,2200.0,2200.0,2300.0,2200.0,2195.0,2650.0,2250.0,2250.0,2500.0,2306.0,,2350.0,2400.0,2400.0,,,2400.0,2600.0,3500.0,2300.0,2700.0,2300.0,2700.0,2400.0,2700.0,2500.0,2600.0,2200.0,2200.0,,,,2600.0,2250.0,2100.0,2100.0,2550.0,2600.0,2550.0
Ridgewood,Queens,neighborhood,1900.0,1800.0,1800.0,1800.0,1800.0,,1400.0,1400.0,1250.0,1299.0,1600.0,1500.0,1500.0,1500.0,1500.0,1450.0,1450.0,1500.0,1500.0,1500.0,1550.0,1500.0,1500.0,1350.0,1200.0,2990.0,2990.0,2915.0,1800.0,2800.0,2567.0,2613.0,1700.0,2625.0,2625.0,2450.0,2450.0,2450.0,2399.0,2292.0,2292.0,1600.0,2292.0,1900.0,1900.0,1900.0,2100.0,1800.0,1750.0,1700.0,1900.0,1695.0,1950.0,1900.0,2000.0,2195.0,1800.0,1900.0,1850.0,1850.0,1950.0,1950.0,1950.0,1800.0,1899.0,2000.0,2100.0,2100.0,2000.0,1950.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2100.0,2100.0,2150.0,2200.0,2100.0,2100.0,2100.0,2100.0,2150.0,2199.0,2199.0,2150.0,2100.0,2100.0,2200.0,2100.0,2099.0,2100.0,2195.0,2100.0,2075.0,2100.0,2000.0,2100.0,2275.0,2200.0,2275.0,2200.0,2195.0,2200.0,2100.0,2200.0,2200.0,2199.0,2300.0,2295.0,2395.0,2449.0,2300.0,2299.0,2300.0,2250.0,2250.0,2250.0,2495.0,2400.0,2400.0,2400.0,2300.0,2290.0,2200.0,2199.0,2100.0,2149.0,2100.0,2100.0,2100.0,2050.0,2099.0,2100.0,2200.0,2245.0,2200.0,2299.0,2300.0,2400.0,2450.0,2350.0,2300.0,2400.0,2500.0,2799.0,2795.0,3000.0,2995.0,2820.0,2800.0,2750.0,2795.0,2795.0,2800.0,2850.0,2999.0,2889.0,2995.0,2999.0,2950.0,3000.0,2899.0,2900.0,3000.0,3000.0,2991.0,3000.0,2999.0,3100.0,3200.0,3175.0,3100.0,3100.0,2950.0,2895.0,3000.0,3000.0,3000.0,3000.0,3100.0,3200.0,3200.0,3200.0,3200.0,3199.0,3200.0,3150.0,3200.0,3150.0,3200.0,3200.0,3250.0,3300.0,3395.0,3350.0,3359.0
Riverdale,Bronx,neighborhood,2400.0,2400.0,2200.0,2300.0,2300.0,2750.0,2600.0,2850.0,2400.0,2000.0,2100.0,2200.0,2200.0,2200.0,2295.0,2195.0,2195.0,2295.0,2195.0,2150.0,2000.0,2100.0,1999.0,1999.0,2100.0,2200.0,2175.0,2175.0,2000.0,2175.0,2150.0,2100.0,2150.0,2300.0,2100.0,2095.0,2000.0,2150.0,2100.0,2115.0,2115.0,2100.0,2200.0,2200.0,2200.0,2100.0,2062.0,2062.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2108.0,2108.0,2100.0,2100.0,2100.0,2100.0,2200.0,2200.0,2150.0,2200.0,2299.0,2500.0,2750.0,2500.0,2300.0,2300.0,2300.0,2300.0,2350.0,2300.0,2350.0,2350.0,2350.0,2500.0,2400.0,2450.0,2500.0,2450.0,2350.0,2200.0,2250.0,2348.0,2500.0,2400.0,2400.0,2600.0,2500.0,2375.0,2400.0,2600.0,2400.0,2595.0,2550.0,2550.0,2550.0,2495.0,2400.0,2350.0,2452.0,2400.0,2300.0,2395.0,2400.0,2350.0,2325.0,2295.0,2350.0,2300.0,2350.0,2375.0,2400.0,2395.0,2450.0,2400.0,2500.0,2500.0,2600.0,2550.0,2550.0,2400.0,2450.0,2550.0,2750.0,2750.0,2703.0,2600.0,2625.0,2695.0,2650.0,2500.0,2500.0,2475.0,2475.0,2499.0,2650.0,2700.0,2700.0,2650.0,2500.0,2600.0,2500.0,2550.0,2550.0,2660.0,2700.0,2700.0,2695.0,3395.0,2790.0,2700.0,2700.0,2775.0,2800.0,2700.0,3000.0,2950.0,2995.0,3000.0,2995.0,2900.0,2876.0,3000.0,2900.0,3000.0,2999.0,2700.0,2700.0,2900.0,3000.0,2800.0,2900.0,3000.0,3250.0,3000.0,3000.0,2996.0,3050.0,3050.0,2900.0,3500.0,3300.0,3750.0,3900.0,3595.0,3775.0,3600.0,3600.0,3600.0,3400.0,3528.0,3400.0,3195.0,3150.0,3550.0,3595.0
Rockaway All,Queens,neighborhood,1500.0,1500.0,,,,,,,,2200.0,2200.0,,,1790.0,1800.0,1800.0,1790.0,,,1700.0,1700.0,,,,,,,,,,,1200.0,1200.0,,,,,,,,1400.0,1400.0,1400.0,1399.0,1399.0,1399.0,1399.0,1399.0,1282.0,1282.0,1282.0,1282.0,1282.0,1282.0,1282.0,1550.0,1650.0,1575.0,1600.0,1550.0,1530.0,1550.0,1575.0,1550.0,1710.0,1715.0,1699.0,1700.0,1715.0,1650.0,1850.0,1575.0,1575.0,1575.0,1575.0,1575.0,1950.0,2050.0,2075.0,2025.0,2050.0,2025.0,2025.0,2025.0,1900.0,2000.0,1800.0,1800.0,1800.0,1850.0,1850.0,1699.0,1850.0,1799.0,1900.0,2000.0,2446.0,1964.0,2305.0,2305.0,2275.0,2250.0,2125.0,1924.0,2150.0,2100.0,2200.0,2020.0,2200.0,1995.0,1995.0,1995.0,1995.0,2100.0,2124.0,2099.0,1999.0,2099.0,2060.0,2275.0,2275.0,1999.0,1999.0,2199.0,2150.0,1949.0,1999.0,1924.0,1995.0,2099.0,2099.0,2399.0,2200.0,1950.0,2062.0,2200.0,2300.0,2100.0,2100.0,2250.0,2200.0,2400.0,2249.0,2249.0,2300.0,2299.0,2350.0,2350.0,2600.0,2399.0,2449.0,2449.0,2600.0,3000.0,2449.0,2449.0,2600.0,2850.0,2750.0,2500.0,2799.0,2695.0,2850.0,2500.0,2850.0,2755.0,2700.0,2700.0,2450.0,2500.0,3000.0,2900.0,2750.0,2885.0,2899.0,2499.0,2508.0,2700.0,2500.0,2600.0,2500.0,2600.0,2762.0,2600.0,2800.0,2900.0,2899.0,2800.0,2600.0,2650.0,2650.0,2850.0,2700.0,2849.0,2800.0,2800.0,2750.0,2800.0,2750.0,2850.0
Roosevelt Island,Manhattan,neighborhood,3100.0,3100.0,2889.0,2885.0,3000.0,3462.0,3163.0,3277.0,3300.0,3300.0,3200.0,3140.0,3140.0,3140.0,3231.0,3400.0,3500.0,3450.0,3400.0,3400.0,3231.0,3415.0,3500.0,3500.0,3550.0,3900.0,3900.0,3500.0,3500.0,3400.0,3400.0,3700.0,3500.0,3425.0,3425.0,3550.0,3425.0,3695.0,3795.0,3875.0,3795.0,3795.0,3655.0,3750.0,3455.0,3250.0,2995.0,3100.0,3655.0,3600.0,3895.0,3695.0,3950.0,3950.0,4200.0,4000.0,3695.0,3695.0,3745.0,3695.0,3750.0,3350.0,3495.0,3495.0,3495.0,4195.0,4325.0,4425.0,4375.0,3925.0,3995.0,3720.0,3395.0,3900.0,4095.0,4095.0,4095.0,4302.0,4262.0,4100.0,4366.0,3900.0,3537.0,3529.0,4014.0,4072.0,4066.0,3995.0,4300.0,4300.0,4400.0,4247.0,4247.0,3915.0,3325.0,3120.0,3431.0,4063.0,3872.0,4090.0,4350.0,4110.0,4569.0,4495.0,3600.0,3415.0,3550.0,4062.0,4000.0,3856.0,3732.0,4325.0,4200.0,4200.0,4200.0,4503.0,4350.0,4200.0,4350.0,4363.0,4410.0,4338.0,4464.0,4218.0,4141.0,4191.0,4223.0,4381.0,4129.0,4156.0,3754.0,3872.0,3787.0,3849.0,3734.0,3805.0,4300.0,4449.0,4729.0,4664.0,4746.0,4753.0,4773.0,5045.0,4876.0,4866.0,4995.0,5044.0,5468.0,5495.0,5607.0,5646.0,5772.0,5400.0,5200.0,5250.0,5000.0,4892.0,4954.0,5301.0,5391.0,5600.0,5500.0,5500.0,5400.0,5141.0,5143.0,4556.0,4855.0,4715.0,5000.0,5395.0,5000.0,5800.0,5800.0,5950.0,5800.0,5950.0,5800.0,5800.0,5797.0,5600.0,5495.0,5596.0,5750.0,5956.0,6010.0,5400.0,5994.0,5500.0,5500.0,5200.0,5740.0,5700.0,5700.0,5615.0,5250.0,5777.0,5600.0,5861.0
Rosedale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,,,,,,,,,2000.0,1900.0,1900.0,,,,,,,,,,,,1800.0,,,,,,,,1650.0,,,,,,,,2000.0,2000.0,,2050.0,2050.0,2050.0,,,,,,2000.0,2000.0,,,,,,,,,,,,,,,,,,,2100.0,2100.0,1900.0,1900.0,,,,,,,,,,,,2300.0,,,,,,,,,1700.0,2300.0,2500.0,2500.0,2500.0,,,,2300.0,2300.0,,,1850.0,,,,,,,,,,,,,,,2885.0,2885.0,,,,,,,,,,,,,,,1790.0,1790.0,,
Schuylerville,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1550.0,1550.0,,,,,,,,,,,,,,,,,,,1450.0,1450.0,,2250.0,2100.0,2100.0,,2050.0,2050.0,,,,,,,2200.0,,2200.0,2200.0,2100.0,2100.0,2100.0,,,2200.0,2200.0,,1700.0,2000.0,1600.0,1600.0,2200.0,2200.0,2200.0,2400.0,,,,1800.0,1800.0,,,,,2400.0,,1900.0,2350.0,2200.0,2200.0,2200.0,2300.0,2300.0,2300.0,2300.0,,1900.0,,,2400.0,2400.0,2400.0,,2000.0,1950.0,1800.0,1900.0,,,2350.0,2350.0,1950.0,1900.0,1900.0,1850.0,1950.0,1850.0,1800.0,1800.0,1825.0,,1800.0,1650.0,,,,1550.0,1550.0,1550.0,,2199.0,2199.0,,,,2500.0,2450.0,2450.0,2200.0,2200.0,,,,2300.0,2400.0,2400.0,,,2550.0,2300.0,2275.0,1985.0,,,,,2600.0,,2266.0,,,2595.0,,,,,,,,2200.0,2200.0,2200.0,2200.0,3100.0,2800.0,2975.0,3654.0,,,,,,,,
Seagate,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,1625.0,1625.0,1500.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,1800.0,,1450.0,,,,1700.0,1700.0,1500.0,1500.0,,1999.0,1800.0,1800.0,1800.0,1800.0,,1800.0,1800.0,1800.0,1800.0,1800.0,,,1799.0,1799.0,1799.0,4000.0,1950.0,1950.0,1950.0,1850.0,1799.0,1995.0,,1700.0,1700.0,1700.0,,1800.0,,,,,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,2200.0,2200.0,2200.0,2200.0,2200.0,2295.0,,,,,2100.0,,1950.0,1950.0,2250.0,2500.0,2500.0,2800.0,,,,,,2800.0,2800.0,2500.0,2500.0,2500.0,,2400.0,,2750.0,2750.0,2200.0,,2600.0,2750.0,,,2400.0,2400.0,2400.0,,,2400.0,2250.0,,,,2600.0,,,,,,,,,,,
Sheepshead Bay,Brooklyn,neighborhood,1650.0,1400.0,1400.0,1400.0,1800.0,2700.0,1750.0,2750.0,2750.0,2400.0,2400.0,2400.0,2400.0,2500.0,1975.0,1800.0,1700.0,1700.0,1800.0,1700.0,1600.0,1600.0,1500.0,1500.0,1450.0,1600.0,1600.0,1600.0,1600.0,1675.0,1900.0,1750.0,1600.0,1600.0,1525.0,1850.0,1850.0,1750.0,1750.0,1600.0,1600.0,1750.0,1700.0,1750.0,1750.0,1900.0,1700.0,1700.0,1700.0,1850.0,1800.0,1800.0,1850.0,1795.0,1750.0,1800.0,1825.0,1800.0,1700.0,1700.0,1795.0,1950.0,1875.0,1875.0,1895.0,1950.0,2000.0,1975.0,1950.0,1925.0,2000.0,1925.0,1950.0,2095.0,2025.0,2050.0,2075.0,2000.0,2000.0,1899.0,2050.0,2090.0,2150.0,2200.0,2100.0,2100.0,2100.0,2150.0,2100.0,2100.0,2150.0,2250.0,2175.0,2000.0,2245.0,2200.0,2100.0,2000.0,2100.0,2000.0,1900.0,2050.0,2100.0,2100.0,2150.0,2000.0,2095.0,2000.0,2000.0,2200.0,2249.0,2195.0,2200.0,2154.0,2250.0,2100.0,2199.0,2150.0,2100.0,2200.0,2277.0,2185.0,2400.0,3621.0,2450.0,2295.0,2208.0,2250.0,2200.0,2207.0,2150.0,2100.0,2100.0,2100.0,2195.0,2200.0,2195.0,2190.0,2095.0,2250.0,2250.0,2190.0,2100.0,2060.0,2400.0,2450.0,2200.0,2300.0,2300.0,2499.0,2500.0,2500.0,2749.0,2508.0,2699.0,2737.0,2600.0,2899.0,2799.0,2550.0,2600.0,2649.0,3175.0,3200.0,3175.0,3100.0,3000.0,3200.0,3200.0,3000.0,2750.0,3200.0,2900.0,2749.0,2700.0,2900.0,2900.0,2950.0,3000.0,2940.0,2950.0,3000.0,3000.0,2999.0,3050.0,2884.0,2795.0,2900.0,3150.0,2750.0,2995.0,3000.0,3000.0,3350.0,3400.0,3500.0,3500.0,3395.0,3570.0,3375.0
Soho,Manhattan,neighborhood,6800.0,6850.0,6850.0,6400.0,5750.0,5200.0,5000.0,7250.0,7995.0,8000.0,8400.0,8499.0,8200.0,8500.0,8250.0,8350.0,9000.0,7000.0,3600.0,3454.0,8500.0,9000.0,9000.0,10000.0,8550.0,8900.0,8700.0,8700.0,6500.0,4500.0,6500.0,8200.0,8500.0,9000.0,9950.0,9000.0,8750.0,5500.0,7200.0,7200.0,5100.0,5900.0,4695.0,4500.0,4395.0,6850.0,8000.0,8000.0,8000.0,8000.0,8500.0,6850.0,7000.0,4650.0,4000.0,4095.0,4895.0,7450.0,9000.0,6500.0,7990.0,7995.0,8500.0,8295.0,7900.0,6000.0,4400.0,8500.0,9950.0,9950.0,9950.0,9800.0,9500.0,8995.0,8500.0,7100.0,7500.0,7250.0,7000.0,7995.0,7995.0,7995.0,8250.0,7975.0,7350.0,8500.0,7500.0,7500.0,7000.0,7000.0,7100.0,6500.0,6992.0,8100.0,8000.0,8250.0,8495.0,8500.0,8500.0,7995.0,7500.0,4895.0,7000.0,6500.0,7500.0,7800.0,8708.0,8750.0,9800.0,9800.0,7895.0,4950.0,8000.0,7700.0,7950.0,8450.0,7000.0,7500.0,9000.0,9250.0,8500.0,8750.0,8950.0,7250.0,5950.0,6045.0,5995.0,5000.0,6500.0,6450.0,7500.0,7950.0,7900.0,8250.0,8200.0,7000.0,5500.0,7200.0,5280.0,7700.0,7000.0,8700.0,8150.0,9600.0,10000.0,9750.0,10000.0,11000.0,6300.0,5640.0,6250.0,8500.0,8600.0,9000.0,11000.0,10000.0,8200.0,8250.0,11000.0,10950.0,7895.0,7750.0,6450.0,8500.0,12000.0,13000.0,12000.0,12500.0,12500.0,12000.0,10900.0,12000.0,9000.0,6495.0,6300.0,6300.0,12500.0,12500.0,13500.0,13500.0,11500.0,11495.0,11500.0,6500.0,6500.0,6500.0,11000.0,12975.0,13450.0,14500.0,14995.0,14995.0,14500.0,13500.0,13600.0,12000.0,8000.0,7300.0,7000.0,8500.0
Soundview,Bronx,neighborhood,,,,,,,,,,,,,,,,1400.0,1400.0,1400.0,1400.0,,,,,,,,,,,1500.0,1500.0,1550.0,1507.0,,,,1500.0,,,,,1400.0,1400.0,1450.0,,,,,,,1900.0,1900.0,1800.0,1800.0,,,,,1475.0,1600.0,1800.0,1725.0,1725.0,1500.0,1500.0,1500.0,,1895.0,1895.0,1825.0,1850.0,1895.0,1850.0,1800.0,1850.0,1850.0,1825.0,1825.0,1600.0,1800.0,1800.0,1800.0,2025.0,2000.0,2025.0,2025.0,1749.0,1750.0,1750.0,1750.0,1700.0,2000.0,1875.0,1675.0,1900.0,1900.0,1950.0,2000.0,2150.0,2000.0,2100.0,2100.0,2000.0,1950.0,2100.0,1920.0,1849.0,1850.0,1950.0,1950.0,1950.0,1850.0,1850.0,1999.0,1900.0,1880.0,1875.0,1850.0,1900.0,1895.0,1750.0,,2000.0,2000.0,1895.0,1895.0,1850.0,1950.0,2000.0,1862.0,1862.0,2100.0,1900.0,2021.0,2021.0,2000.0,2150.0,2000.0,2225.0,2000.0,1862.0,1950.0,2100.0,2299.0,2100.0,2217.0,2100.0,2195.0,2300.0,2100.0,2050.0,2500.0,2500.0,2350.0,2100.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2350.0,2350.0,2150.0,2150.0,2400.0,2000.0,2000.0,1995.0,2500.0,2500.0,2150.0,2150.0,3100.0,1888.0,2600.0,2199.0,1600.0,2475.0,2050.0,2100.0,2100.0,2696.0,2350.0,2200.0,,,3027.0,3000.0,2289.0,2575.0,3000.0,2500.0,,2200.0,2800.0,2300.0,,2100.0,2100.0
South Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1350.0,,,,,,,,,,,,1550.0,1550.0,,,,,,,,1650.0,1700.0,1550.0,1550.0,,,2750.0,2500.0,2500.0,,,,,,1800.0,1800.0,,,1850.0,1850.0,,,,,2150.0,,1899.0,1899.0,1800.0,1400.0,,1700.0,1700.0,,1775.0,1650.0,1875.0,,1850.0,1780.0,,,2200.0,,,,,,2850.0,1800.0,,1950.0,,,2000.0,,1800.0,,,,2199.0,2199.0,,2000.0,1900.0,1900.0,,2100.0,2000.0,,2200.0,2350.0,2350.0,2650.0,2550.0,2400.0,2250.0,2250.0,1850.0,1800.0,,2350.0,2350.0,,2400.0,2400.0,2500.0,2500.0,2500.0,2800.0,2800.0,,,2800.0,1800.0,,,,,,2400.0,2800.0,2800.0,,2500.0,2500.0,2500.0,2400.0,2600.0,2600.0,2500.0,2500.0,2600.0,2899.0,2899.0,2799.0,2799.0,3000.0
South Ozone Park,Queens,neighborhood,,,,,1500.0,1500.0,1500.0,,,,,,,,,,,,,,,,,,1250.0,1250.0,1250.0,,,,,,,,,,,,,,,,,,,1400.0,1400.0,,,,,,,,,1450.0,1450.0,,,1700.0,1700.0,1750.0,1750.0,1750.0,1750.0,,,,,,,,,,,1700.0,,,,,,,,,,1550.0,1550.0,,1600.0,1650.0,1800.0,1950.0,1500.0,2000.0,1850.0,1750.0,,,,1350.0,1850.0,1800.0,1800.0,,,,2400.0,2400.0,2400.0,,,,2100.0,1850.0,1800.0,1800.0,,2000.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,1900.0,,,1900.0,2000.0,2050.0,2000.0,2050.0,2100.0,1900.0,1500.0,,2200.0,2400.0,2200.0,2000.0,2200.0,2500.0,2550.0,,2250.0,2250.0,1950.0,1850.0,2200.0,2200.0,2100.0,2100.0,2400.0,2500.0,2500.0,2450.0,2450.0,2350.0,2350.0,2400.0,2400.0,,,,,3000.0,2800.0,2750.0,2750.0,2750.0,2750.0,,,,,,,,,,2350.0,2350.0,2500.0,2500.0,,,,3100.0,3100.0,2800.0
South Richmond Hill,Queens,neighborhood,,,,,,,,,,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1300.0,1300.0,1450.0,1450.0,1450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0,1650.0,1650.0,,,,,,,,,,,,,,,,,1650.0,1650.0,,,,,,,1650.0,1700.0,,,,,,,,1600.0,1650.0,1900.0,1900.0,1850.0,1850.0,1500.0,1800.0,2500.0,2000.0,1800.0,,,,1850.0,,2100.0,1999.0,1999.0,1900.0,2000.0,2000.0,,1825.0,1825.0,1825.0,1825.0,,1650.0,,1695.0,2000.0,1900.0,1900.0,1800.0,2200.0,2200.0,2200.0,,,,1900.0,1800.0,2100.0,2100.0,1800.0,1741.0,1700.0,1800.0,,,2400.0,2400.0,,,1900.0,1900.0,2040.0,1800.0,2300.0,2300.0,2200.0,2200.0,,2400.0,2200.0,2200.0,2550.0,2200.0,2250.0,2200.0,2200.0,2200.0,2200.0,2200.0,2230.0,2200.0,2200.0,,2700.0,2700.0,2600.0,2500.0,,2500.0,,,,,,,2149.0,2149.0,2500.0,2500.0,,,,,,,,2699.0,2599.0,2599.0,,,,,,2700.0
Springfield Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,1500.0,1450.0,1450.0,1450.0,1450.0,,,,,1400.0,1450.0,,,,,,,1400.0,1400.0,,,,,,,1600.0,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,1800.0,1695.0,1675.0,1675.0,,1650.0,,,,,,,1700.0,,,,1600.0,2100.0,1800.0,1800.0,,,,,,2095.0,2045.0,1900.0,1800.0,1800.0,,1650.0,2000.0,2000.0,1800.0,,2199.0,2199.0,2100.0,1799.0,2150.0,2150.0,2150.0,2150.0,2200.0,,,2000.0,2000.0,,2300.0,,2100.0,2100.0,2100.0,,,,,,,,,,,,,,,,,2100.0,2100.0,,,2300.0,2150.0,3000.0,2900.0,2100.0,2400.0,2400.0,2000.0,,,,,2500.0,2350.0,2350.0,2600.0,2600.0,,,3100.0,1950.0,1950.0,,,,,,,2200.0,3000.0,3000.0,2500.0,2500.0,2595.0,2495.0,,2700.0,2495.0,,2800.0,2600.0,2600.0,,2490.0,2490.0,,
St. Albans,Queens,neighborhood,,,,,,,,,,,,,,,,,1200.0,1200.0,1200.0,1200.0,,,,,,,,,,,,1350.0,1450.0,1450.0,1450.0,2000.0,1300.0,1400.0,1300.0,,,,,1550.0,1550.0,1550.0,1550.0,,,,,,,,,,,,,,,,,1500.0,,,1650.0,1650.0,1400.0,,1650.0,1650.0,1775.0,1500.0,1500.0,,,,,,,,,,1750.0,1750.0,1750.0,,1600.0,1800.0,1800.0,,,,,1825.0,,,,,,1950.0,1600.0,,,2100.0,2100.0,,1475.0,2100.0,2000.0,2000.0,1800.0,1700.0,1700.0,2000.0,2300.0,2000.0,,2500.0,2500.0,2200.0,2200.0,2100.0,,,1475.0,,2300.0,2150.0,1875.0,,,,2300.0,2300.0,,,2300.0,2300.0,,,2600.0,,,,,,,1750.0,1900.0,2000.0,2200.0,3000.0,1950.0,1950.0,1850.0,,,,1900.0,2400.0,2400.0,2200.0,2500.0,2500.0,2500.0,,,2500.0,2500.0,2000.0,,2200.0,2300.0,2800.0,,2900.0,,,2885.0,2885.0,1900.0,1900.0,1900.0,2100.0,2100.0,,,2800.0,2500.0,2999.0,2999.0,2799.0,2699.0,2800.0,,2700.0,2799.0,2799.0
